0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781,0.57781
0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219,0.42219
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545,0.413545
0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455,0.586455
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
